run_accession	fastq_ftp	fastq_bytes	fastq_md5
ERR527356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527356/ERR527356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527356/ERR527356_2.fastq.gz	1203928468;1244613863	4b063935601bb3b962d8d5a4e59b5675;5515b8a23e2943f95accd82516a33d66
ERR527363	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527363/ERR527363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527363/ERR527363_2.fastq.gz	1001643987;1034362039	bf0949310ff9a353f1983240d1b82abc;0d46da5b1b9f49d99e06b65f0ea6c219
ERR527367	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527367/ERR527367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527367/ERR527367_2.fastq.gz	826631383;851781696	f05472d85badf09c8e94796b81afd7d4;aff5bb992579236b176a7baa4190d60c
ERR527368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527368/ERR527368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527368/ERR527368_2.fastq.gz	1169645716;1201614799	42ad39c3cc082b63c3373904b7b13129;2698ee5e62d607f054930e0bcae85d6d
ERR527369	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527369/ERR527369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527369/ERR527369_2.fastq.gz	1115191316;1151900515	a762e015450a9601e2288b6e087e7630;c967f8abb2c2ae9cc683b18b838b5b5d
ERR527374	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527374/ERR527374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527374/ERR527374_2.fastq.gz	1009090166;1038993271	4bd341385d2078c4a13c8c6074ee7260;dff0e2e73c6edb3c01fa05f48e715a5f
ERR527375	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527375/ERR527375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527375/ERR527375_2.fastq.gz	1154447825;1190933132	bcb310439b2509d91b8d07c71ee62cdb;b37ce88a16130c87f5ac4c133e4afdee
ERR527372	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527372/ERR527372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527372/ERR527372_2.fastq.gz	1133710080;1167235159	500ffa31dc2c1936dd6400fe35869dc4;3f70d4ca1cbd88c1ef8e904290215fa3
ERR527377	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527377/ERR527377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527377/ERR527377_2.fastq.gz	1005395694;1031462047	2fed67d0e9771ffe2d638a0fd80b5134;dce5148ab017e2722033c81a32cfa9ad
ERR527371	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527371/ERR527371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527371/ERR527371_2.fastq.gz	1165721531;1195958278	eb0eb92997d5925eaa415a57866bcc82;824e30a908a1a125270277ac54f935c2
ERR527376	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527376/ERR527376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527376/ERR527376_2.fastq.gz	1138484166;1172432986	1c12b2e2aefa202bd44f5e656ce07f22;78760c1655769fcc384d79d3b1c5055c
ERR527378	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527378/ERR527378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527378/ERR527378_2.fastq.gz	1053560318;1080660998	4ca5bcc648db80cab6c7096e1d38d9b9;67e7aa182950a89e6460bc6c831a4e34
ERR527373	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527373/ERR527373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527373/ERR527373_2.fastq.gz	589263561;606718186	aaeb8bc06d6a06604c204654cdaffaa7;4d6e0a705da6dbcc2af41caa1692cdb4
ERR527370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527370/ERR527370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527370/ERR527370_2.fastq.gz	1277241213;1310671655	0a4b077f32c3b5c83cbe3973f5371d70;df18368739f0ef9359f5217d604618cd
ERR527379	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527379/ERR527379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527379/ERR527379_2.fastq.gz	358114631;367877008	cdece6f8ff33070343dc59c86f173385;fba9f1d238463858cf838250cb7dad77
ERR527380	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527380/ERR527380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527380/ERR527380_2.fastq.gz	947769664;976681923	c3d158418b05ad828bb0e13131a4008b;29a5852cc03c3e11bf14153d038cb9fc
ERR527381	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527381/ERR527381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527381/ERR527381_2.fastq.gz	741933890;763383883	4bdb1234b3c5373c6202163441936e8b;dc36ee353d004722ee6ad2490dc81ee2
ERR527385	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527385/ERR527385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527385/ERR527385_2.fastq.gz	915642466;943893842	3ce04945451cbe4cc6b603f6d56cf30e;68f616f5a377392b8f15ac0ffb4aaf46
ERR527382	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527382/ERR527382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527382/ERR527382_2.fastq.gz	1180072792;1227731128	8fa4e01b38a0a8455f2e22d95e5fb215;fd613e6367890fb22325e3c3bd855eed
ERR527384	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527384/ERR527384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527384/ERR527384_2.fastq.gz	1083906816;1117198088	0a1009e3e97213018d92d8cd89a4b239;48490a8f94415239ad05f588c261591b
ERR713935	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713935/ERR713935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713935/ERR713935_2.fastq.gz	728245822;748346021	6acc7618bb6a738e26e95fb6765a5a9f;134d730ba2609e5d3960921165c12ce2
ERR713937	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713937/ERR713937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713937/ERR713937_2.fastq.gz	988077842;1010988570	df4d73c745dc9db10f1380d34b3d32da;3251d2db4cb02d8591c886f26b66f573
ERR713932	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713932/ERR713932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713932/ERR713932_2.fastq.gz	3538358887;3635685208	95220df9dccfe101fe51adfd632a40eb;fde02323b9cf8daf53c287648af60ff8
ERR713938	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713938/ERR713938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713938/ERR713938_2.fastq.gz	495752195;502368912	dc0d9e77bc1760386d213a7e44fe5fae;58a2f5039280ac3e64628692b6e3110c
ERR527383	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527383/ERR527383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527383/ERR527383_2.fastq.gz	1045752825;1079020366	b219f07eb86a0f1cd1ac2c4ba7f2db22;90c73486bad6ce348b593a374078aabc
ERR713934	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713934/ERR713934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713934/ERR713934_2.fastq.gz	2699407638;2776148813	d895e696ccaa4dcdce4f7542a2debf74;405b73ec35aaebba1848601d603b1a71
ERR586226	ftp.sra.ebi.ac.uk/vol1/fastq/ERR586/ERR586226/ERR586226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR586/ERR586226/ERR586226_2.fastq.gz	100089678;102424966	736f73daa71cfc6a5c8e50e7126c3301;4349d448323df64a8f474d13782f18a4
ERR713936	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713936/ERR713936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713936/ERR713936_2.fastq.gz	2584770478;2658786391	d082b458ff60208cd85e65de6448c177;d556d86613d53abcbcf259d02f58d807
ERR713940	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713940/ERR713940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713940/ERR713940_2.fastq.gz	977799389;997673481	7181434c9cec0ccb9efaad73d9737510;9b5ece221bb40c884426da8d053eacc0
ERR713941	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713941/ERR713941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713941/ERR713941_2.fastq.gz	2346586643;2397999013	8b9a6ddef30d71e10ea719f820438500;d660788fd06a80d1c807c028eb80cc47
ERR713945	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713945/ERR713945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713945/ERR713945_2.fastq.gz	328919863;337090195	f03fa193d59d61feedcfc348c539faac;badcab9bfaeab226359a3864cd201966
ERR713946	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713946/ERR713946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713946/ERR713946_2.fastq.gz	2106244864;2141294919	3f9f699416150121f139d0060cb3da1b;e51998cb8f4181037e9a2fbba7b6506f
ERR713947	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713947/ERR713947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713947/ERR713947_2.fastq.gz	148224330;151154875	0ace75e80ead256b4cb4c9b06a17655f;5debeaa907c76350167a90ab5c70e592
ERR713951	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713951/ERR713951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713951/ERR713951_2.fastq.gz	1779476089;1816017196	262ff2da13c83f63532bb3777a0bda37;206bc0194054420ef8edda8b804a36ee
ERR713943	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713943/ERR713943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713943/ERR713943_2.fastq.gz	281891468;286898017	474d4198ee9311198a98bebb97dff111;2187658f0ea468b78bcd4449061511ae
ERR713949	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713949/ERR713949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713949/ERR713949_2.fastq.gz	2108962724;2140164156	05206ae845b9a860fe6720992746b734;bb9836089da6fb7b1f64f1eef238cb2e
ERR713948	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713948/ERR713948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713948/ERR713948_2.fastq.gz	2098519446;2143385905	189bc22ea90dcfdd980c682179c6c172;2a49a637c90bd66c6db90fd36007f419
ERR713944	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713944/ERR713944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713944/ERR713944_2.fastq.gz	821715365;841392465	1657b13cf7f48ce038f0851c845787d8;ccf4d29d9afcbb8cc8117a582564c870
ERR713942	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713942/ERR713942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713942/ERR713942_2.fastq.gz	1228848788;1262431784	b46d9c5adb2e4feb8e79b32ebb260750;b1e1583e77c7db755c51ec26795931c6
ERR713950	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713950/ERR713950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713950/ERR713950_2.fastq.gz	1803186225;1844796877	0c438ac9420ee7cbddc3b780cc5c1db1;aa0bdb5871c343eeadc0f4efb2bf66ab
ERR713952	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713952/ERR713952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713952/ERR713952_2.fastq.gz	1226311827;1255183384	a160ec57fec594567aadcc6948ec521e;27e7e0f310f6033990b22e83b8c5ec04
ERR713954	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713954/ERR713954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713954/ERR713954_2.fastq.gz	521735357;529768813	0ee424cad99082e467664aaa8c2b97d8;6105dc6ab57ea36deaaab33d1a3a1b9a
ERR713960	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713960/ERR713960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713960/ERR713960_2.fastq.gz	1829522837;1884573419	8e15ea30aef430b1d2a87b13c1e31f61;4a514eae01e84d98964dddfeecd13364
ERR713955	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713955/ERR713955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713955/ERR713955_2.fastq.gz	1789376140;1856474208	b5b19332660208c94f4a164a0ddda776;85c1043a7431f7269901c159d20f7cd4
ERR713961	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713961/ERR713961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713961/ERR713961_2.fastq.gz	551387370;566913245	ab704190c6217f6c060eb7f96fb4ac51;bfdc8a25083e590a02df73eccfd92847
ERR773745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773745/ERR773745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773745/ERR773745_2.fastq.gz	3228602526;3368049445	17c535be51cadbd2f8cc2402e4ea2a6e;a27acebe0390cb6e9c1271aeedaccf7a
ERR713957	ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713957/ERR713957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR713/ERR713957/ERR713957_2.fastq.gz	1289255594;1315616297	d8cd1902a502ca3ccad5b908120053a7;01a8be03c6380f6f2664344cf99f37e4
ERR773746	ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773746/ERR773746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773746/ERR773746_2.fastq.gz	3269745815;3406081080	46886fc1258c81ce00d897cd4e8f97f6;f146bf68b2d3677035939e48a261b20f
ERR773747	ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773747/ERR773747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773747/ERR773747_2.fastq.gz	3218721901;3346611500	319b331b19a4d962f0072f050bc5e0cb;72759e0c7160ce1376f85a17f59eed87
ERR773748	ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773748/ERR773748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773748/ERR773748_2.fastq.gz	4192773769;4346916662	f78d7e04cdd777ea0f644529394f0405;2a4dddc2c37770417cca529d0079f4d3
ERR775189	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775189/ERR775189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775189/ERR775189_2.fastq.gz	455615326;472943074	7763c925acaeebfee55b52d1d0c94429;53fa4a763975b83fc027c5f296ce5de2
ERR775190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775190/ERR775190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775190/ERR775190_2.fastq.gz	301981566;313617376	c65f0ddb05cb25fdd8d214ebac805a51;724f9119e56a93a884370eb78187963d
ERR775191	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775191/ERR775191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775191/ERR775191_2.fastq.gz	760626114;798206101	82e7081146e04f95320aab6f81df4384;6546bf96472a29c6fc2f7ed446374146
ERR775192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775192/ERR775192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775192/ERR775192_2.fastq.gz	840246630;879204861	bd484bdccf1a079de55b39a7b068fda2;9f6afe10a42a7a85ebd93455ca77216e
ERR925412	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925412/ERR925412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925412/ERR925412_2.fastq.gz	391952388;405020709	4ca3e359838cf811271cb8b0282e5f37;eb82d814cf5efe7f528a31bd4f65cbbd
ERR925407	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925407/ERR925407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925407/ERR925407_2.fastq.gz	127228640;132101064	ef735f6a6584ba4ce58bb3d225cc079f;0226765874eb6cd7842e6dd11f2a7917
ERR775194	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775194/ERR775194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775194/ERR775194_2.fastq.gz	969175384;1007779643	b453acba5c59ca38dac26fa057bea7b7;30f89a4bd767171be7142eed76f07793
ERR779841	ftp.sra.ebi.ac.uk/vol1/fastq/ERR779/ERR779841/ERR779841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR779/ERR779841/ERR779841_2.fastq.gz	14056616483;14667171810	08e54b3fcdeb1d32139973b1f46a5e7a;447e610ccff1d2e10e2fbf1a9af792d1
ERR925406	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925406/ERR925406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925406/ERR925406_2.fastq.gz	192650596;196197787	a7a2d237c234799951dcf733503af313;382438409804aa80b51b415c88d09d92
ERR925410	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925410/ERR925410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925410/ERR925410_2.fastq.gz	397614836;411635434	92deee7cff8b4ff5d69924c0a3db7591;dcbe15f453c2e0fea1e41c40e32d78e6
ERR925411	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925411/ERR925411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925411/ERR925411_2.fastq.gz	407861122;422603948	bc9aa29cbbff2f712347d7f4366f3f96;65dd2443b2352f718113ef1b72b1743c
ERR925409	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925409/ERR925409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925409/ERR925409_2.fastq.gz	388737239;401105672	86fd279b0e408a1d99ec66deed05c588;8b18d3eac2b3b0044bdf6dc4b31c5029
ERR925413	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925413/ERR925413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925413/ERR925413_2.fastq.gz	174727731;179295680	084a7341ad2292f9357f28aa4bc2dfa2;ff823c3fcb71c1d33a99d0ab4f7f9352
ERR925414	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925414/ERR925414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925414/ERR925414_2.fastq.gz	167255311;172423320	5edc453d0e8de58a3dbd509adfd1bb27;b3e8c10ee3bf4f2f44a9de220a474db4
ERR925416	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925416/ERR925416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925416/ERR925416_2.fastq.gz	323489561;333404191	2c98d3d52059b18b2686d05907613b46;998c34016877031521a68fb465003b67
ERR925419	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925419/ERR925419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925419/ERR925419_2.fastq.gz	183441431;188025327	45882890b9d8a8296446f04acc8182c3;2c851696b93b624c52a13a20bc1c1cbe
ERR925417	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925417/ERR925417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925417/ERR925417_2.fastq.gz	332873486;343708545	d299a5b599ef652670817bb6fcddf323;38a70c73ca64d5cab62fd25f29ddf371
ERR925428	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925428/ERR925428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925428/ERR925428_2.fastq.gz	2466371754;2590985690	a4aa8ab524489c7bf5a9ecd74aa8235e;e6d2b4797e806c25599b24a87ad52941
ERR925423	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925423/ERR925423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925423/ERR925423_2.fastq.gz	730059776;754852070	bf596b90aafb790549783adfbe0072ae;c032959710a5ea6ab81355241a6aaafc
ERR925429	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925429/ERR925429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925429/ERR925429_2.fastq.gz	188812998;192607566	5e42e41ce30b217e2281f595f32ae87b;9008920b6dcfa901edb995c03eb4eb09
ERR925431	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925431/ERR925431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925431/ERR925431_2.fastq.gz	332441877;340199148	6ed7a580f1dbf2597b28b0928f9b8e3a;1749a34f91f9d245c72f0072821fbc11
ERR925421	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925421/ERR925421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925421/ERR925421_2.fastq.gz	216846799;223781047	9a0d6949980fa8327c79954347349b3a;4838c66839c1ec4ef2dc7847a76a4b9b
ERR925424	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925424/ERR925424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925424/ERR925424_2.fastq.gz	943336990;976111919	d6f6be4782e898c86ff417ba4347d099;e2613d843a8de85ac9a1aa1707b3b8c8
ERR925427	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925427/ERR925427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925427/ERR925427_2.fastq.gz	1143364703;1193633796	26f11d0f16569ef26a0e3f099f071127;627e9fea5c3a5e99705ce8967fd4de98
ERR925420	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925420/ERR925420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925420/ERR925420_2.fastq.gz	334707449;345430865	a809191d5bdc8a36c5a0626a52d81f9e;b26ba682465fcede638a8663f4e94fd0
ERR925422	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925422/ERR925422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925422/ERR925422_2.fastq.gz	198644682;204279325	dbb04b6bec6c0690cf7df194894df9dc;e3f26f1af7b8cd39b0a4741a5c7bf189
ERR925432	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925432/ERR925432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925432/ERR925432_2.fastq.gz	233352228;242834555	30f8668c923693e698a5bdd850b4dfd4;02af9b5be05fff4573cce2a7fa1128b6
ERR925441	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925441/ERR925441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925441/ERR925441_2.fastq.gz	940581868;966658782	8fa729a4b651f0b5438b6d5966c6bd0a;6f6341cc1c1d711ff9f2bdae78b8cc01
ERR925437	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925437/ERR925437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925437/ERR925437_2.fastq.gz	299268810;305665525	9c2a6d5dc96261735bad22d212fd2c0d;6897a5cc58f8863fdcf21437afb058d4
ERR925439	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925439/ERR925439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925439/ERR925439_2.fastq.gz	295875154;303293177	06bb961c107aa634adfc40270825daff;df0e77804faca6aa90f91ae1d45e9402
ERR925434	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925434/ERR925434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925434/ERR925434_2.fastq.gz	1137618271;1175297261	d8262c95e2e7f86fa1d3b5341c2782da;5f02254663ef848872129e95fbf044ce
ERR925436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925436/ERR925436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925436/ERR925436_2.fastq.gz	278358466;285875804	3aafa5e798e1c112e2f12963d73fd19f;a869d3c89cc8cc41f37263496850e361
ERR979859	ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979859/ERR979859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR979/ERR979859/ERR979859_2.fastq.gz	186035457;187232128	ed496d227332f9868157a4390f7c2bb0;7a0c89487a38d5ac2d37b4db9285e834
ERR925438	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925438/ERR925438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925438/ERR925438_2.fastq.gz	426753351;436695160	1eaeedab7133447a4beb1a8e8bbcf7d9;ece3b59e9098625c25895bdbf3e1c239
ERR925435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925435/ERR925435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925435/ERR925435_2.fastq.gz	277064219;283750308	3f5b39e4e955484e6817e257c595f6ba;639174f8ccf51e55181bd654113e1db0
ERR925433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925433/ERR925433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925433/ERR925433_2.fastq.gz	403246526;413476345	e33235573bd59d4627b6a1a4312254a8;578903f4cf82bed94a2dfd4116e9f7b8
