Sample	Study	Site	First-level administrative division	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
VVX01148	1157-PV-MULTI-PRICE	Papua Indonesia (returning traveller)	Indonesia: Papua	Indonesia	-4.5	137.0	2016	ERR2299654	VVX01148	OCE	86.33	True	Analysis_set	True
VVX01150	1128-PV-MULTI-GSK	Mae Sot	Thailand: Tak	Thailand	16.71	98.572	2016	ERR2678972	VVX01150	WSEA	89.21	True	Analysis_set	False
VVX01151	1128-PV-MULTI-GSK	Mae Sot	Thailand: Tak	Thailand	16.71	98.572	2016	ERR2300677	VVX01151	WSEA	88.51	True	Analysis_set	False
VVX01152	1128-PV-MULTI-GSK	Mae Sot	Thailand: Tak	Thailand	16.71	98.572	2016	ERR2678979	VVX01152	WSEA	88.86	True	Analysis_set	False
VVX01153	1128-PV-MULTI-GSK	Mae Sot	Thailand: Tak	Thailand	16.71	98.572	2016	ERR2300675	VVX01153	WSEA	86.86	True	Analysis_set	False
VVX01154	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2015	ERR2678963	VVX01154	WSEA	84.37	False	Unverified_metadata	False
VVX01155	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2015	ERR2300696	VVX01155	WSEA	0.03	False	Unverified_metadata	False
VVX01156	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2015	ERR2309692	VVX01156	WSEA	0.05	False	Unverified_metadata	False
VVX01158	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2016	ERR2300697	VVX01158	WSEA	0.07	False	Unverified_metadata	False
VVX01159	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2016	ERR2309706	VVX01159	WSEA	0.0	False	Unverified_metadata	False
VVX01161	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2016	ERR2678954	VVX01161	WSEA	88.52	True	Analysis_set	False
VVX01162	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309730	VVX01162,VVX01163	LAM	54.66	True	Analysis_set	False
VVX01163	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2300707	VVX01162,VVX01163	LAM	1.72	False	Lower_covered_duplicate	False
VVX01164	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2300705	VVX01164	LAM	3.44	False	Less_than_50pc_callable	False
VVX01166	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309731	VVX01166	LAM	86.49	True	Analysis_set	False
VVX01177	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309729	VVX01177	LAM	0.03	False	Less_than_50pc_callable	False
VVX01185	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309732	VVX01185	LAM	43.16	False	Less_than_50pc_callable	False
VVX01192	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2300706	VVX01192	LAM	0.34	False	Less_than_50pc_callable	False
VVX01195	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309733	VVX01195	LAM	31.3	False	Less_than_50pc_callable	False
VVX01200	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2300704	VVX01200	LAM	2.52	False	Less_than_50pc_callable	False
VVX01204	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309697	VVX01204	LAM	85.68	False	Unverified_metadata	False
VVX01205	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2351952, ERR2496659	VVX01205	LAM	2.88	False	Unverified_metadata	False
VVX01207	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309696	VVX01207	LAM	0.01	False	Unverified_metadata	False
VVX01209	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309695	VVX01209	LAM	0.0	False	Unverified_metadata	False
VVX01213	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309694	VVX01213	LAM	0.05	False	Unverified_metadata	False
VVX01217	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2351951	VVX01217	LAM	77.45	False	Unverified_metadata	False
VVX01227	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2351950	VVX01227	LAM	14.33	False	Unverified_metadata	False
VVX01242	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309756	VVX01242	LAM	18.57	False	Less_than_50pc_callable	False
VVX01249	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309880	VVX01249	LAM	3.23	False	Less_than_50pc_callable	False
VVX01250	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309879	VVX01250	LAM	49.47	False	Less_than_50pc_callable	False
VVX01251	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309878	VVX01251	LAM	1.45	False	Less_than_50pc_callable	False
VVX01252	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309877	VVX01252	LAM	52.98	True	Analysis_set	False
VVX01253	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309876	VVX01253	LAM	0.34	False	Less_than_50pc_callable	False
VVX01254	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309875	VVX01254	LAM	0.57	False	Less_than_50pc_callable	False
VVX01258	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309874	VVX01258	LAM	9.45	False	Less_than_50pc_callable	False
VVX01261	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309873	VVX01261	LAM	9.27	False	Less_than_50pc_callable	False
VVX01263	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309871	VVX01263	LAM	1.67	False	Less_than_50pc_callable	False
VVX01264	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309870	VVX01264	LAM	0.12	False	Less_than_50pc_callable	False
VVX01266	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309872	VVX01266	LAM	50.75	True	Analysis_set	False
VVX01267	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309847	VVX01267	ESEA	87.14	True	Analysis_set	False
VVX01268	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309848	VVX01268	ESEA	87.81	True	Analysis_set	False
VVX01269	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309849	VVX01269	ESEA	87.52	True	Analysis_set	False
VVX01270	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309868	VVX01270	ESEA	35.19	False	Less_than_50pc_callable	False
VVX01272	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309850	VVX01272	ESEA	90.63	True	Analysis_set	False
VVX01274	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309851	VVX01274	ESEA	87.91	True	Analysis_set	False
VVX01275	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309869	VVX01275	ESEA	89.51	True	Analysis_set	False
VVX01276	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309854	VVX01276	ESEA	48.18	False	Less_than_50pc_callable	False
VVX01277	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309855	VVX01277	ESEA	91.48	True	Analysis_set	False
VVX01278	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2678987	VVX01278	ESEA	87.95	True	Analysis_set	False
VVX01279	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309774	VVX01279	LAM	49.65	False	Less_than_50pc_callable	False
VVX01280	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309856	VVX01280,VVX01281	ESEA	88.47	True	Analysis_set	False
VVX01281	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309702	VVX01280,VVX01281	ESEA	0.04	False	Unverified_metadata	False
VVX01282	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309857	VVX01282	ESEA	90.21	True	Analysis_set	False
VVX01283	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309858	VVX01283	ESEA	90.13	True	Analysis_set	False
VVX01284	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2678988	VVX01284	ESEA	88.72	True	Analysis_set	False
VVX01286	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309860	VVX01286	ESEA	89.85	True	Analysis_set	False
VVX01287	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309861	VVX01287	ESEA	88.26	True	Analysis_set	False
VVX01288	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309863	VVX01288	ESEA	87.61	True	Analysis_set	False
VVX01289	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309864	VVX01289	ESEA	88.29	True	Analysis_set	False
VVX01290	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309865	VVX01290	ESEA	56.2	True	Analysis_set	False
VVX01291	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2015	ERR2309866	VVX01291	ESEA	87.61	True	Analysis_set	False
VVX01292	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309867	VVX01292	ESEA	80.14	True	Analysis_set	False
VVX01294	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309862	VVX01294	ESEA	90.02	True	Analysis_set	False
VVX01295	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309859	VVX01295	ESEA	86.68	True	Analysis_set	False
VVX01301	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2014	ERR2300667	VVX01301,VVX01302	unassigned	86.16	True	Unassigned_population	False
VVX01302	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2014	ERR2678965	VVX01301,VVX01302	unassigned	80.56	False	Lower_covered_duplicate	False
VVX01303	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2014	ERR2678966	VVX01303,VVX01304	unassigned	84.17	True	Unassigned_population	False
VVX01304	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2014	ERR2300670	VVX01303,VVX01304	unassigned	79.14	False	Lower_covered_duplicate	False
VVX01306	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2014	ERR2300672	VVX01306,VVX01307	unassigned	78.98	True	Unassigned_population	False
VVX01307	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2014	ERR2300682	VVX01306,VVX01307	unassigned	78.18	False	Unverified_metadata	False
VVX01308	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2014	ERR2300674	VVX01308	unassigned	85.72	True	Unassigned_population	False
VVX01309	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2014	ERR2300673	VVX01309	unassigned	84.92	True	Unassigned_population	False
VVX01310	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2015	ERR2300671	VVX01310	unassigned	82.59	True	Unassigned_population	False
VVX01311	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2015	ERR2300668	VVX01311	unassigned	83.92	False	Unverified_metadata	False
VVX01312	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2015	ERR2300669	VVX01312	unassigned	87.3	True	Unassigned_population	False
VVX01317	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2015	ERR2678976	VVX01317	unassigned	88.96	False	Unverified_metadata	False
VVX01318	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2015	ERR2678974	VVX01318	unassigned	60.02	False	Unverified_metadata	False
VVX01319	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2015	ERR2309718	VVX01319	unassigned	74.17	False	Unverified_metadata	False
VVX01321	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2015	ERR2300687	VVX01321	unassigned	4.35	False	Unverified_metadata	False
VVX01326	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2015	ERR2678975	VVX01326	unassigned	39.08	False	Less_than_50pc_callable	False
VVX01327	1128-PV-MULTI-GSK	Bangkok	Thailand: Bangkokmetropolis	Thailand	13.7563309	100.501765	2015	ERR2309705	VVX01327	unassigned	0.71	False	Unverified_metadata	False
VVX01332	1128-PV-MULTI-GSK	Cali	Colombia: Valle del Cauca	Colombia	3.4516467000000004	-76.53198499999998	2016	ERR2309899	VVX01332	LAM	74.62	True	Analysis_set	False
VVX01337	1128-PV-MULTI-GSK	Cali	Colombia: Valle del Cauca	Colombia	3.4516467000000004	-76.53198499999998	2016	ERR2309898	VVX01337	LAM	0.03	False	Less_than_50pc_callable	False
VVX01341	1128-PV-MULTI-GSK	Cali	Colombia: Valle del Cauca	Colombia	3.4516467000000004	-76.53198499999998	2016	ERR2351936	VVX01341	LAM	0.11	False	Less_than_50pc_callable	False
VVX01344	1128-PV-MULTI-GSK	Cali	Colombia: Valle del Cauca	Colombia	3.4516467000000004	-76.53198499999998	2016	ERR2309901	VVX01344	LAM	21.38	False	Less_than_50pc_callable	False
VVX01346	1128-PV-MULTI-GSK	Cali	Colombia: Valle del Cauca	Colombia	3.4516467000000004	-76.53198499999998	2016	ERR2309897	VVX01346	LAM	0.03	False	Less_than_50pc_callable	False
VVX01350	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309757	VVX01350	LAM	0.83	False	Less_than_50pc_callable	False
VVX01356	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2351941	VVX01356	LAM	0.16	False	Less_than_50pc_callable	False
VVX01357	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309886	VVX01357,VVX01358	LAM	3.45	False	Less_than_50pc_callable	False
VVX01358	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2351933	VVX01357,VVX01358	LAM	0.02	False	Lower_covered_duplicate	False
VVX01362	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309885	VVX01362	LAM	0.01	False	Less_than_50pc_callable	False
VVX01364	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2309884	VVX01364	LAM	17.74	False	Less_than_50pc_callable	False
VVX01366	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2351931	VVX01366,VVX01367	LAM	0.01	False	Lower_covered_duplicate	False
VVX01367	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2351938	VVX01366,VVX01367	LAM	0.01	False	Less_than_50pc_callable	False
VVX01373	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2351934	VVX01373	LAM	0.02	False	Less_than_50pc_callable	False
VVX01376	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2351942	VVX01376	LAM	0.01	False	Less_than_50pc_callable	False
VVX01378	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2351930	VVX01378,VVX01379	LAM	0.04	False	Less_than_50pc_callable	False
VVX01379	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2015	ERR2351940	VVX01378,VVX01379	LAM	0.02	False	Lower_covered_duplicate	False
VVX01380	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2351939	VVX01380	LAM	0.03	False	Less_than_50pc_callable	False
VVX01386	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309893	VVX01386	LAM	0.06	False	Less_than_50pc_callable	False
VVX01388	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2351932	VVX01388	LAM	0.02	False	Less_than_50pc_callable	False
VVX01390	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2016	ERR2678956	VVX01390	WSEA	0.07	False	Less_than_50pc_callable	False
VVX01391	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2016	ERR2300666	VVX01391	WSEA	88.52	True	Analysis_set	False
VVX01392	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2016	ERR2351946	VVX01392	WSEA	88.0	True	Analysis_set	False
VVX01393	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2016	ERR2678970	VVX01393	WSEA	89.17	True	Analysis_set	False
VVX01394	1128-PV-MULTI-GSK	Umphang	Thailand: Tak	Thailand	16.0148435	98.9465814	2016	ERR2351935	VVX01394	WSEA	88.07	True	Analysis_set	False
VVX01395	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309853	VVX01395	ESEA	87.6	True	Analysis_set	False
VVX01396	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309852	VVX01396	ESEA	88.8	True	Analysis_set	False
VVX01398	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309734	VVX01398	ESEA	83.73	True	Analysis_set	False
VVX01400	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309701	VVX01400	ESEA	1.33	False	Unverified_metadata	False
VVX01401	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309700	VVX01401	ESEA	0.04	False	Unverified_metadata	False
VVX01402	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309699	VVX01402	ESEA	0.06	False	Unverified_metadata	False
VVX01403	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309698	VVX01403	ESEA	22.43	False	Unverified_metadata	False
VVX01404	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2678986	VVX01404	ESEA	87.11	True	Analysis_set	False
VVX01408	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309736	VVX01408	ESEA	83.34	True	Analysis_set	False
VVX01409	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309738	VVX01409	ESEA	88.27	True	Analysis_set	False
VVX01410	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309737	VVX01410	ESEA	90.82	True	Analysis_set	False
VVX01411	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309739	VVX01411	ESEA	88.58	True	Analysis_set	False
VVX01412	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309740	VVX01412,VVX01413	ESEA	88.46	True	Analysis_set	False
VVX01413	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309727	VVX01412,VVX01413	ESEA	0.0	False	Lower_covered_duplicate	False
VVX01414	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309741	VVX01414,VVX01415	ESEA	88.61	True	Analysis_set	False
VVX01415	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309728	VVX01414,VVX01415	ESEA	86.95	False	Lower_covered_duplicate	False
VVX01416	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309742	VVX01416	ESEA	88.32	True	Analysis_set	False
VVX01417	1128-PV-MULTI-GSK	Ho Chi Min	Vietnam: Ho Chi Minh	Vietnam	10.746903	106.676292	2016	ERR2309735	VVX01417	ESEA	89.19	True	Analysis_set	False
VVX01419	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2351943	VVX01419	LAM	0.1	False	Less_than_50pc_callable	False
VVX01421	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309761	VVX01421	LAM	75.0	True	Analysis_set	False
VVX01427	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309891	VVX01427	LAM	0.1	False	Less_than_50pc_callable	False
VVX01428	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309759	VVX01428	LAM	4.09	False	Less_than_50pc_callable	False
VVX01432	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309763	VVX01432	LAM	0.38	False	Less_than_50pc_callable	False
VVX01437	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309764	VVX01437	LAM	7.09	False	Less_than_50pc_callable	False
VVX01439	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309762	VVX01439	LAM	53.1	True	Analysis_set	False
VVX01445	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309760	VVX01445	LAM	50.56	True	Analysis_set	False
VVX01449	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309890	VVX01449	LAM	0.04	False	Less_than_50pc_callable	False
VVX01455	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309892	VVX01455	LAM	0.75	False	Less_than_50pc_callable	False
VVX01456	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309903	VVX01456,VVX01457	LAM	55.65	True	Analysis_set	False
VVX01457	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309896	VVX01456,VVX01457	LAM	0.01	False	Lower_covered_duplicate	False
VVX01459	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309902	VVX01459	LAM	0.18	False	Less_than_50pc_callable	False
VVX01461	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309900	VVX01461	LAM	0.14	False	Less_than_50pc_callable	False
VVX01462	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309895	VVX01462	LAM	47.92	False	Less_than_50pc_callable	False
VVX01465	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309894	VVX01465	LAM	1.1	False	Less_than_50pc_callable	False
VVX01466	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309888	VVX01466,VVX01467	LAM	0.04	False	Lower_covered_duplicate	False
VVX01467	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309887	VVX01466,VVX01467	LAM	8.7	False	Less_than_50pc_callable	False
VVX01468	1128-PV-MULTI-GSK	Iquitos	Peru: Loreto	Peru	-3.75	-73.25	2016	ERR2309889	VVX01468	LAM	0.07	False	Less_than_50pc_callable	False
VVX01474	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2016	ERR2309693	VVX01474	LAM	0.03	False	Unverified_metadata	False
VVX01525	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2014	ERR2309781	VVX01525	LAM	57.81	True	Analysis_set	False
VVX01541	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2014	ERR2309786	VVX01541	LAM	83.59	True	Analysis_set	False
VVX01542	1128-PV-MULTI-GSK	Manaus	Brazil: Amazonas	Brazil	-3.1190275	-60.021731	2014	ERR2309788	VVX01542	LAM	84.51	True	Analysis_set	False
